person_id,societies,societies_number,societies_date,societies_status
88606775,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606756,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601436,Chinese Institute of Engineers 中華工程師學會,10066,by 1974,Junior
88607986,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608000,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607982,Chinese Institute of Engineers 中華工程師學會,15646,by 1974,Junior
88607991,Chinese Institute of Engineers 中華工程師學會,19171,by 1974,Junior
88607998,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608011,Chinese Institute of Engineers 中華工程師學會,3608,by 1974,Junior
88607999,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608003,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607975,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607996,Chinese Institute of Engineers 中華工程師學會,7077,by 1974,Junior
88607985,Chinese Institute of Engineers 中華工程師學會,7139,by 1974,Junior
88607990,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607993,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607989,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607979,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611891,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608005,Chinese Institute of Engineers 中華工程師學會,7758,by 1974,Junior
88607978,Chinese Institute of Engineers 中華工程師學會,7826,by 1974,Junior
88607977,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607995,Chinese Institute of Engineers 中華工程師學會,8459,by 1974,Junior
88607983,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607984,Chinese Institute of Engineers 中華工程師學會,7562,by 1974,Junior
88608001,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608010,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601635,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608009,Chinese Institute of Engineers 中華工程師學會,8743,by 1974,Junior
88607976,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607994,Chinese Institute of Engineers 中華工程師學會,9579,by 1974,Junior
88608008,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607981,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608012,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608002,Chinese Institute of Engineers 中華工程師學會,17277,by 1974,Junior
88607980,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608006,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607987,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608004,Chinese Institute of Engineers 中華工程師學會,16149,by 1974,Junior
88603425,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602507,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604816,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604817,Chinese Institute of Engineers 中華工程師學會,3687,by 1974,Junior
88605791,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601284,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611699,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601132,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603486,Chinese Institute of Engineers 中華工程師學會,8256,by 1974,Junior
88602168,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602169,Chinese Institute of Engineers 中華工程師學會,9601,by 1974,Junior
88602822,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603188,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600390,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604497,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603424,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611017,Chinese Institute of Engineers 中華工程師學會,2576,by 1974,Junior
88602953,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611137,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601282,Chinese Institute of Engineers 中華工程師學會,15778,by 1974,Junior
88601281,Chinese Institute of Engineers 中華工程師學會,7599,by 1974,Junior
88601283,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604743,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605056,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605054,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605055,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609301,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609302,Chinese Institute of Engineers 中華工程師學會,8066,by 1974,Junior
88604698,Chinese Institute of Engineers 中華工程師學會,3543,by 1974,Junior
88609499,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609501,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604068,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604072,Chinese Institute of Engineers 中華工程師學會,4521,by 1974,Junior
88604067,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609498,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600959,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609500,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605462,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600296,Chinese Institute of Engineers 中華工程師學會,9804,by 1974,Junior
88609502,Chinese Institute of Engineers 中華工程師學會,10127,by 1974,Junior
88603196,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604764,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602823,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607783,Chinese Institute of Engineers 中華工程師學會,16567,by 1974,Junior
88600168,Chinese Institute of Engineers 中華工程師學會,16996,by 1974,Junior
88604939,Chinese Institute of Engineers 中華工程師學會,16822,by 1974,Junior
88607661,Chinese Institute of Engineers 中華工程師學會,16838,by 1974,Junior
88607641,Chinese Institute of Engineers 中華工程師學會,16846,by 1974,Junior
88607716,Chinese Institute of Engineers 中華工程師學會,16895,by 1974,Junior
88607737,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607700,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603593,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600169,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604346,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607677,Chinese Institute of Engineers 中華工程師學會,4613,by 1974,Junior
88607658,Chinese Institute of Engineers 中華工程師學會,7621,by 1974,Junior
88601591,Chinese Institute of Engineers 中華工程師學會,9795,by 1974,Junior
88607782,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607727,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607683,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601596,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603701,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603066,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605412,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600167,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607689,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601599,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607643,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605143,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607670,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607684,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604345,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607761,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605413,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607749,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607772,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607769,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604941,Chinese Institute of Engineers 中華工程師學會,16270,by 1974,Junior
88607787,Chinese Institute of Engineers 中華工程師學會,10128,by 1974,Junior
88607781,Chinese Institute of Engineers 中華工程師學會,7647,by 1974,Junior
88604342,Chinese Institute of Engineers 中華工程師學會,42327962,by 1974,Junior
88607639,Chinese Institute of Engineers 中華工程師學會,42327962,by 1974,Junior
88603715,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607766,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601601,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607742,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607731,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607706,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607708,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607719,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607739,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607702,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607675,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607732,Chinese Institute of Engineers 中華工程師學會,3249,by 1974,Junior
88607662,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607631,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607687,Chinese Institute of Engineers 中華工程師學會,3689,by 1974,Junior
88607729,Chinese Institute of Engineers 中華工程師學會,3961,by 1974,Junior
88607764,Chinese Institute of Engineers 中華工程師學會,5036,by 1974,Junior
88607698,Chinese Institute of Engineers 中華工程師學會,5173,by 1974,Junior
88607722,Chinese Institute of Engineers 中華工程師學會,5252,by 1974,Junior
88607645,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607735,Chinese Institute of Engineers 中華工程師學會,5608,by 1974,Junior
88607648,Chinese Institute of Engineers 中華工程師學會,5634,by 1974,Junior
88607647,Chinese Institute of Engineers 中華工程師學會,7829,by 1974,Junior
88607777,Chinese Institute of Engineers 中華工程師學會,7985,by 1974,Junior
88607724,Chinese Institute of Engineers 中華工程師學會,8116,by 1974,Junior
88607798,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607659,Chinese Institute of Engineers 中華工程師學會,8199,by 1974,Junior
88607633,Chinese Institute of Engineers 中華工程師學會,8723,by 1974,Junior
88607699,Chinese Institute of Engineers 中華工程師學會,7832,by 1974,Junior
88607757,Chinese Institute of Engineers 中華工程師學會,4253,by 1974,Junior
88607646,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607718,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607668,Chinese Institute of Engineers 中華工程師學會,5594,by 1974,Junior
88600755,Chinese Institute of Engineers 中華工程師學會,2645,by 1974,Junior
88607667,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603068,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605411,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601608,Chinese Institute of Engineers 中華工程師學會,1788,by 1974,Junior
88607692,Chinese Institute of Engineers 中華工程師學會,2800,by 1974,Junior
88603711,Chinese Institute of Engineers 中華工程師學會,4020,by 1974,Junior
88607723,Chinese Institute of Engineers 中華工程師學會,2311,by 1974,Junior
88611263,Chinese Institute of Engineers 中華工程師學會,2383,by 1974,Junior
88607734,Chinese Institute of Engineers 中華工程師學會,3362,by 1974,Junior
88601595,Chinese Institute of Engineers 中華工程師學會,2475,by 1974,Junior
88607762,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607751,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600170,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607664,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607636,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604942,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607759,Chinese Institute of Engineers 中華工程師學會,2832,by 1974,Junior
88603700,Chinese Institute of Engineers 中華工程師學會,41144113,by 1974,Junior
88607726,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88610843,Chinese Institute of Engineers 中華工程師學會,4127,by 1974,Junior
88607686,Chinese Institute of Engineers 中華工程師學會,3831,by 1974,Junior
88604344,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607793,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607653,Chinese Institute of Engineers 中華工程師學會,4191,by 1974,Junior
88611256,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601613,Chinese Institute of Engineers 中華工程師學會,3972,by 1974,Junior
88607715,Chinese Institute of Engineers 中華工程師學會,5071,by 1974,Junior
88607788,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607797,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607711,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603069,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88610864,Chinese Institute of Engineers 中華工程師學會,17282,by 1974,Junior
88607666,Chinese Institute of Engineers 中華工程師學會,17275,by 1974,Junior
88607650,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607775,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607634,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611261,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607704,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600372,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600030,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607744,Chinese Institute of Engineers 中華工程師學會,17212,by 1974,Junior
88607691,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607679,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607697,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607758,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607654,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604938,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607710,Chinese Institute of Engineers 中華工程師學會,7003,by 1974,Junior
88602566,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607693,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607673,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607652,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607632,Chinese Institute of Engineers 中華工程師學會,7099,by 1974,Junior
88607660,Chinese Institute of Engineers 中華工程師學會,7075,by 1974,Junior
88607784,Chinese Institute of Engineers 中華工程師學會,7070,by 1974,Junior
88607756,Chinese Institute of Engineers 中華工程師學會,7211,by 1974,Junior
88607794,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601603,Chinese Institute of Engineers 中華工程師學會,7266,by 1974,Junior
88607640,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607712,Chinese Institute of Engineers 中華工程師學會,7492,by 1974,Junior
88607746,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607748,Chinese Institute of Engineers 中華工程師學會,7580,by 1974,Junior
88603707,Chinese Institute of Engineers 中華工程師學會,7632,by 1974,Junior
88605415,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603710,Chinese Institute of Engineers 中華工程師學會,7875,by 1974,Junior
88605142,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607771,Chinese Institute of Engineers 中華工程師學會,7967,by 1974,Junior
88607780,Chinese Institute of Engineers 中華工程師學會,7974,by 1974,Junior
88607755,Chinese Institute of Engineers 中華工程師學會,8015,by 1974,Junior
88607642,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607665,Chinese Institute of Engineers 中華工程師學會,8308,by 1974,Junior
88607676,Chinese Institute of Engineers 中華工程師學會,8309,by 1974,Junior
88607789,Chinese Institute of Engineers 中華工程師學會,8323,by 1974,Junior
88607655,Chinese Institute of Engineers 中華工程師學會,8311,by 1974,Junior
88607741,Chinese Institute of Engineers 中華工程師學會,8312,by 1974,Junior
88607714,Chinese Institute of Engineers 中華工程師學會,8580,by 1974,Junior
88601594,Chinese Institute of Engineers 中華工程師學會,8575,by 1974,Junior
88607745,Chinese Institute of Engineers 中華工程師學會,8652,by 1974,Junior
88607669,Chinese Institute of Engineers 中華工程師學會,8773,by 1974,Junior
88607680,Chinese Institute of Engineers 中華工程師學會,8853,by 1974,Junior
88601593,Chinese Institute of Engineers 中華工程師學會,9591,by 1974,Junior
88602744,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602742,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607674,Chinese Institute of Engineers 中華工程師學會,9766,by 1974,Junior
88602745,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611262,Chinese Institute of Engineers 中華工程師學會,9829,by 1974,Junior
88607740,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607637,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607651,Chinese Institute of Engineers 中華工程師學會,7729,by 1974,Junior
88607747,Chinese Institute of Engineers 中華工程師學會,76921328,by 1974,Junior
88603930,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603933,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611935,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611934,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600034,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603945,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603946,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602808,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600273,Chinese Institute of Engineers 中華工程師學會,8965,by 1974,Junior
88605012,Chinese Institute of Engineers 中華工程師學會,9994,by 1974,Junior
88605013,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605445,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604603,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602607,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601754,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611458,Chinese Institute of Engineers 中華工程師學會,1585,by 1974,Junior
88604761,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608612,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600274,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602414,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601755,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611941,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600275,Chinese Institute of Engineers 中華工程師學會,7296,by 1974,Junior
88602413,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611456,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601186,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608615,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603950,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608614,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603247,Chinese Institute of Engineers 中華工程師學會,2528,by 1974,Junior
88602851,Chinese Institute of Engineers 中華工程師學會,514,by 1974,Junior
88610313,Chinese Institute of Engineers 中華工程師學會,2440,by 1974,Junior
88602002,Chinese Institute of Engineers 中華工程師學會,7225,by 1974,Junior
88601131,Chinese Institute of Engineers 中華工程師學會,7237,by 1974,Junior
88602630,Chinese Institute of Engineers 中華工程師學會,9734,by 1974,Junior
88602003,Chinese Institute of Engineers 中華工程師學會,9993,by 1974,Junior
88603246,Chinese Institute of Engineers 中華工程師學會,17285,by 1974,Junior
88611472,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611476,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611473,Chinese Institute of Engineers 中華工程師學會,9843,by 1974,Junior
88611475,Chinese Institute of Engineers 中華工程師學會,9981,by 1974,Junior
88603996,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611485,Chinese Institute of Engineers 中華工程師學會,3027,by 1974,Junior
88608942,Chinese Institute of Engineers 中華工程師學會,8059,by 1974,Junior
88609107,Chinese Institute of Engineers 中華工程師學會,17323,by 1974,Junior
88609094,Chinese Institute of Engineers 中華工程師學會,17281,by 1974,Junior
88609090,Chinese Institute of Engineers 中華工程師學會,17273,by 1974,Junior
88609076,Chinese Institute of Engineers 中華工程師學會,15184,by 1974,Junior
88609088,Chinese Institute of Engineers 中華工程師學會,16157,by 1974,Junior
88609109,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609095,Chinese Institute of Engineers 中華工程師學會,16917,by 1974,Junior
88609113,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609085,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609072,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609099,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609097,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609103,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611497,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609114,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609093,Chinese Institute of Engineers 中華工程師學會,3552,by 1974,Junior
88600920,Chinese Institute of Engineers 中華工程師學會,4081,by 1974,Junior
88609081,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609084,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609078,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609110,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609077,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609079,Chinese Institute of Engineers 中華工程師學會,7549,by 1974,Junior
88609111,Chinese Institute of Engineers 中華工程師學會,7754,by 1974,Junior
88609087,Chinese Institute of Engineers 中華工程師學會,7790,by 1974,Junior
88600919,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609083,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609073,Chinese Institute of Engineers 中華工程師學會,8029,by 1974,Junior
88601786,Chinese Institute of Engineers 中華工程師學會,8810,by 1974,Junior
88603171,Chinese Institute of Engineers 中華工程師學會,9669,by 1974,Junior
88609104,Chinese Institute of Engineers 中華工程師學會,9964,by 1974,Junior
88609100,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88609092,Chinese Institute of Engineers 中華工程師學會,7707,by 1974,Junior
88609096,Chinese Institute of Engineers 中華工程師學會,16694,by 1974,Junior
88604001,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603999,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611421,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611549,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611550,Chinese Institute of Engineers 中華工程師學會,3758,by 1974,Junior
88611551,Chinese Institute of Engineers 中華工程師學會,7102,by 1974,Junior
88611552,Chinese Institute of Engineers 中華工程師學會,8899,by 1974,Junior
88608059,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602801,Chinese Institute of Engineers 中華工程師學會,4590,by 1974,Junior
88605265,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604368,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611446,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600864,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600869,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608604,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608580,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603938,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608590,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608550,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608574,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608570,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608601,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608597,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608592,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608581,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608588,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608609,Chinese Institute of Engineers 中華工程師學會,16697,by 1974,Junior
88608569,Chinese Institute of Engineers 中華工程師學會,16745,by 1974,Junior
88605175,Chinese Institute of Engineers 中華工程師學會,16751,by 1974,Junior
88608560,Chinese Institute of Engineers 中華工程師學會,17256,by 1974,Junior
88611449,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601747,Chinese Institute of Engineers 中華工程師學會,7742,by 1974,Junior
88608579,Chinese Institute of Engineers 中華工程師學會,3504,by 1974,Junior
88608608,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608563,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608605,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608548,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608561,Chinese Institute of Engineers 中華工程師學會,5678,by 1974,Junior
88608553,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608607,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601751,Chinese Institute of Engineers 中華工程師學會,8598,by 1974,Junior
88608576,Chinese Institute of Engineers 中華工程師學會,8654,by 1974,Junior
88608603,Chinese Institute of Engineers 中華工程師學會,7909,by 1974,Junior
88608562,Chinese Institute of Engineers 中華工程師學會,8869,by 1974,Junior
88608589,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600866,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600858,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603935,Chinese Institute of Engineers 中華工程師學會,2588,by 1974,Junior
88603934,Chinese Institute of Engineers 中華工程師學會,4069,by 1974,Junior
88604420,Chinese Institute of Engineers 中華工程師學會,4029,by 1974,Junior
88608559,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601743,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601744,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608575,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
