employer_id,employer_name,location_id,parent_id,parent_name
14218,浙贛鐵路湘東橋工處,11648,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
14253,Zhejiang–Jiangxi Railway Hangzhou–Nanchang Section 浙贛鐵路杭南段分,999,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
14331,Guangzhou–Hankou Railway Zhuzhou–Shaoguan Section 粵漢鐵路株韶段,459,2046,Guangzhou–Hankou Railway 粵漢鐵路
14418,廣東省政府營工監理委員會,74,14419,廣東省政府
14595,津浦鐵路蚌埠分段,1028,1174,Tianjin–Pukou Railway 津浦鐵路
14653,Tianjin–Pukou Railway Jinan Workshop 津浦鐵路濟南機廠,1177,1174,Tianjin–Pukou Railway 津浦鐵路
14658,交通部技術人員訓練所,NA,2620,Ministry of Communications 交通部
14660,資委會純鐵煉廠,NA,972,National Resources Commission 資源委員會
14669,北寧鐵路山海關橋梁廠,8312,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
14676,中央機器廠籌備處,NA,3569,Central Machine Factory 資源委員會中央機器廠
14752,平漢鐵路工務處江岸修,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
14778,中央黨部廣播無綫電台,NA,13658,中央黨部
14884,參謀主部乍潡浦工程處,NA,14884,參謀主部乍潡浦工程處
14886,參謀本部京郊工程處,NA,1014,General Staff Headquarters 參謀本部
14917,隴海鐵路督辦公署,NA,759,Gansu–Haizhou Railway 隴海鐵路
14932,軍委會交通研究委員會,NA,642,Military Affairs Commission 軍事委員會
14935,資委會鎢銻聯合運輸處,NA,972,National Resources Commission 資源委員會
14992,江西公路機械修理廠,NA,3427,江西公路
14994,航空委員會修理工廠,NA,4691,National Aviation Committee 航空委員會
15006,京滬滬杭甬鐵路機務處,NA,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
15009,交通部材料司梧州辦事處,NA,2620,Ministry of Communications 交通部
15071,北寧鐵路瀋陽機廠,511,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
15112,南京無線電台籌備處,90,2180,南京無線電台
15116,交通部國際電信局,90,15139,Nanjing Ministry of Communications 交通部
15139,Nanjing Ministry of Communications 交通部,90,2620,Ministry of Communications 交通部
15165,江蘇溧武公路工賑處,71,15163,江蘇溧武公路
15252,中法大學高中,NA,6474,L'Université Franco-Chinoise 中法大學
15326,上海市工務局閘北區工程管理處,877,3543,Shanghai Public Works Department 上海市工務局
15328,交通部西南公路管理處,NA,2620,Ministry of Communications 交通部
15408,資源委員會礦業處,NA,972,National Resources Commission 資源委員會
15486,資委會甘肅油礦籌備處,69,26156,Gansu Oil Fields 甘肅油礦
15491,上海永安紡織第三廠,877,4011,上海永安紡織公司
15498,浙江工專染色分析染工場,62,11667,浙江工專
15569,導淮委員會工程處,NA,5424,Huai River Water Conservancy 導淮委員會
15585,津浦鐵路工務處,427,1174,Tianjin–Pukou Railway 津浦鐵路
15610,上海允元實業公司,877,20533,"Lam, Glines & Co 天津允元實業公司"
15690,隴海鐵路工程局,NA,759,Gansu–Haizhou Railway 隴海鐵路
15700,東北交通委員會路政處,511,510,瀋陽東北交通委員會
15706,四洮鐵路駐捷克國克斯達工廠,NA,9096,Siping–Taonan Railway 四洮鐵路
15710,南京防空學校兵器學校,90,15710,南京防空學校兵器學校
15712,兵工署光學處,NA,2609,Department of War Industries 南京兵工署
15768,同蒲鐵路管理局,NA,2848,Datong–Puzhou Railway 同蒲鐵路
15801,財政部化驗所,NA,2416,Ministry of Finance 財政部
15836,津浦鐵路北段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
15838,津浦鐵路總段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
15840,津浦鐵路津濟工務段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
15913,平漢路南段辦事處,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
15915,交通部鐵路,NA,2620,Ministry of Communications 交通部
15942,上海永安紡織公司第三廠,877,4011,上海永安紡織公司
16006,北寧鐵路山海關工務分段,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
16035,Beijing–Hankou Railway Changxindian Workshop 平漢鐵路長辛店機廠,37572,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
16070,上海永安紡織公司第一廠,877,4011,上海永安紡織公司
16076,豫皖綏靖主任公署訓練委員會駐新鄉督察處,NA,18375,豫皖綏靖主任公署
16190,甘川公路蘭秦段工務所,NA,31517,Gansu–Sichuan Highway 甘川公路
16319,隴海鐵路工務處,2496,759,Gansu–Haizhou Railway 隴海鐵路
16331,瀋海鐵路海西支線,NA,2513,Liaoning–Hailong Railway 奉海鐵路/瀋海鐵路
16367,資源委員會川康銅業管理處,95,972,National Resources Commission 資源委員會
16376,京滬滬杭甬鐵路閘口機廠,5637,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
16399,隴海鐵路洛陽機廠,2183,759,Gansu–Haizhou Railway 隴海鐵路
16418,粵漢鐵路株州材料廠,5544,2046,Guangzhou–Hankou Railway 粵漢鐵路
16457,上海電報局收報,877,2040,Shanghai Telegraph Office 上海電報局
16537,震旦大學化學部,877,7740,震旦大學
16540,經濟部礦冶研究所,NA,2474,Ministry of Economy 經濟部
16545,資委會昆明煉銅廠,556,972,National Resources Commission 資源委員會
16618,Shanghai Telephone Bureau 上海閘北電話局,877,2620,Ministry of Communications 交通部
16664,北寧鐵路機務第二總段,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
16674,津浦鐵路工務分段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
16677,津浦鐵路天津總局,427,1174,Tianjin–Pukou Railway 津浦鐵路
16689,Central Radio Factory 資委會中央無線電機製造廠,590,972,National Resources Commission 資源委員會
16693,黃河水利委員會陝縣水文站,29749,716,Yellow River Commission 黃河水利委員會
16734,平漢鐵路信陽機務分段,1490,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
16737,浙江建設廳水利股,62,2322,Zhejiang Construction Bureau 浙江建設廳
16768,龍溪河水力發電廠工程處,NA,6638,龍溪河水力發電廠
16827,上海交通部電信學校,NA,5501,上海交通部
16829,上海無線電管理處,NA,2178,上海無線電台
16868,北寧鐵路塘沽工務分段,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
16878,山西大學教授京師職業學校,NA,1571,Shanxi University 山西大學
16894,西北實業公司機車廠,NA,863,Northwest Industrial Company 太原西北實業公司
16911,呼海齊克兩鐵路總辦公署會辦,NA,16911,呼海齊克兩鐵路總辦公署會辦
16914,行政院駐平政整會,NA,32953,行政院
16916,北寧鐵路總務處,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
16963,交通部哈爾濱電話局,13060,2620,Ministry of Communications 交通部
16978,北寧鐵路機務處,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
16980,北寧鐵路機務段,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
17019,粵漢鐵路湘鄂段工務處,2380,8080,Hunan–Hubei Railway 湘鄂鐵路/粵漢鐵路湘鄂段
17023,粵漢鐵路工務分段,NA,2046,Guangzhou–Hankou Railway 粵漢鐵路
17065,國民政府考試院銓敘部,NA,578,國民政府
17103,湖南公路局桃晃段,67,1135,Hunan Highway Bureau 湖南公路局
17111,南潯鐵路工程課,NA,3429,Nanchang–Jiujiang Railway 南潯鐵路
17115,南潯鐵路機務處,3265,3429,Nanchang–Jiujiang Railway 南潯鐵路
17122,平漢鐵路鄭州機務段,2496,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
17131,軍委會營房設計委員會代辦公處,NA,1760,軍委會營房設計委員會
17141,正太鐵路石家莊機廠,2992,1624,Zhengding–Taiyuan Railway 正太鐵路
17157,滬杭甬鐵路白沙機廠,NA,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
17184,Henan Committee on Water Administration and Soil Improvement 河南整理水道改良土壤委員會,66,2416,Ministry of Finance 財政部
17233,北寧鐵路技術室,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
17268,京滬鐵路京丹段,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
17270,京滬鐵路京錫工務段,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
17327,平綏鐵路張家口機廠,8012,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
17338,平漢鐵路漢口機廠,2380,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
17354,湖北建設廳鄂東區武英路,68,532,Hubei Construction Bureau 湖北建設廳
17382,京滬鐵路上北分段,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
17385,京滬鐵路蘇淞段,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
17416,山西雍裕紗廠駐津辦事處,427,17413,山西雍裕紗廠
17425,九江電話局,3265,2620,Ministry of Communications 交通部
17429,太原電話局,726,2620,Ministry of Communications 交通部
17480,平綏鐵路大同機務段,743,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
17522,井陘礦務局天津辦事處,427,631,Jingxing Mining Bureau 井陘礦務局
17529,津浦路滄州分段,17530,1174,Tianjin–Pukou Railway 津浦鐵路
17536,京滬鐵路京丹機務,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
17539,京滬滬杭甬鐵路錫滬機務段,NA,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
17634,同濟高級職校,877,4037,Tongji University 同濟大學
17662,交通部天津電話局,427,2620,Ministry of Communications 交通部
17683,北寧鐵路工務處,427,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
17685,京湘鐵路贛湘段,NA,4862,京湘鐵路
17706,隴海鐵路洛陽西機廠,2183,759,Gansu–Haizhou Railway 隴海鐵路
17711,隴海鐵路駐滬轉運所,NA,759,Gansu–Haizhou Railway 隴海鐵路
17734,湖南建設廳地質調查所,67,3125,Hunan Construction Bureau 湖南建設廳
17763,購置委員會,NA,972,National Resources Commission 資源委員會
17817,浙贛鐵路江邊車房,NA,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
17890,湖南公路局桃里段,67,1135,Hunan Highway Bureau 湖南公路局
17926,Chinese Engineering and Development Fengtian 奉天大昌實業公司,64,2048,Chinese Engineering and Development Company 天津大昌實業公司
17968,橫濱 Ford Motors Co. 工場,17969,8662,Ford Motor Mfg. Co. 福特公司
18004,鐵道部機廠,NA,5538,Ministry of Railways 鐵道部
18007,湘桂路衡桂段,NA,18006,湘桂路
18021,Nanjing–Jiangxi Railway Xuancheng–Guixi Section 京贛鐵路宣貴段,27373,3231,Nanjing–Jiangxi Railway 京贛鐵路
18041,資委會銻業管理處貴州分處,75,18041,資委會銻業管理處貴州分處
18086,兵工署動力廠,NA,2609,Department of War Industries 南京兵工署
18092,Siping–Zhengjiatun Railway 四鄭鐵路,37581,9096,Siping–Taonan Railway 四洮鐵路
18122,北平交通部鐵路,410,300,Beijing Ministry of Communications 北平交通部
18188,江西省政府萍礦管理處,70,18188,江西省政府萍礦管理處
18197,Nanjing–Jiangxi Railway Xuancheng–Guixi Section Engineering Department 京贛鐵路宣貴段工程局,27373,18021,Nanjing–Jiangxi Railway Xuancheng–Guixi Section 京贛鐵路宣貴段
18202,河北怡立煤礦公司機務處,63,22923,河北磁縣怡立煤礦公司
18234,航空委員會製造廠,NA,4691,National Aviation Committee 航空委員會
18247,經濟委員會五金工廠,NA,15566,National Economic Council 全國經濟委員會
18295,軍政部兵工署應用化學研究所,NA,2609,Department of War Industries 南京兵工署
18315,漢口既濟水電公司工務處,2380,2275,Jiji Hydroelectric Company 漢口既濟水電公司
18318,漢口既濟水電公司水務處,NA,2275,Jiji Hydroelectric Company 漢口既濟水電公司
18325,兵工署工廠接收委員會,NA,2609,Department of War Industries 南京兵工署
18380,湖南公路局桃里段工程處,NA,17890,湖南公路局桃里段
18406,交通部漢口航政局,2380,2620,Ministry of Communications 交通部
18417,建委會電氣處,NA,1527,National Construction Commission 建設委員會
18458,建委會上海電機製造廠,877,1527,National Construction Commission 建設委員會
18527,四洮鐵路工程司,NA,9096,Siping–Taonan Railway 四洮鐵路
18535,津浦鐵路韓浦工務總段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
18601,上海申新五廠,877,14769,Sung Sing Cotton Mills 申新紡織廠
18609,鄭州電話局,2496,2620,Ministry of Communications 交通部
18626,首都電話局下關分局,NA,18629,首都電話局
18641,交通部電池廠,NA,2620,Ministry of Communications 交通部
18647,成都航空委員會,607,4691,National Aviation Committee 航空委員會
18754,NRC Tungsten Supervision Department 資委會鎢業管理處,522,972,National Resources Commission 資源委員會
18755,湖北建設廳武英公路局,NA,532,Hubei Construction Bureau 湖北建設廳
18918,平漢鐵路鄭州機廠,2496,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
18939,南京建委會短波無線電台,90,1527,National Construction Commission 建設委員會
18941,外交部短波無線電台,NA,9227,Ministry of Foreign Affairs 外交部
19054,粵漢鐵路南段管理局,350,44442,粵漢鐵路南段
19115,建設委員會宣洛煤礦工程處,NA,1527,National Construction Commission 建設委員會
19127,平綏鐵路關溝段,NA,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
19129,綏遠民生渠工務所,96,2139,National Economic Commission Hydraulics Department 經濟委員會水利處
19140,正太鐵路機務處,2992,1624,Zhengding–Taiyuan Railway 正太鐵路
19254,西門子無線電修配處,NA,2604,Siemens Co.
19273,平綏路局,NA,7659,平綏路
19294,鐵道部總機廠,90,5538,Ministry of Railways 鐵道部
19304,西門子,NA,2604,Siemens Co.
19375,浙贛鐵路江邊機廠,NA,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
19450,太原西北實業公司機器廠,726,863,Northwest Industrial Company 太原西北實業公司
19476,平漢鐵路長辛店修理廠,37572,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
19506,六河溝煤礦公司煉鐵廠,NA,22920,Liuhegou Coal Mine Company 六河溝煤礦公司
19526,平綏鐵路機務段,410,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
19601,Lien Yun Harbor 隴海鐵路連雲港電廠,5141,759,Gansu–Haizhou Railway 隴海鐵路
19719,山東省政府駐京無線電台,410,13936,山東省政府
19749,實業部礦業司,NA,5204,Ministry of Industry 實業部
19750,本溪煤礦局採礦部,8508,19740,本溪煤礦局
19805,西北實業公司皮革製作廠,NA,863,Northwest Industrial Company 太原西北實業公司
19814,焦作中福公司第二礦廠,3074,5668,Zhong Fu Company 河南焦作中福煤礦公司
19846,西北實業公司火柴廠,NA,863,Northwest Industrial Company 太原西北實業公司
19861,西北實業公司機械廠,NA,863,Northwest Industrial Company 太原西北實業公司
19863,太原晉綏軍無線電信局電機製造廠,726,19863,太原晉綏軍無線電信局電機製造廠
19872,中福聯合辦事處工務處,NA,12658,Zhong Fu Joint Office 中福兩公司聯合辦事處
19887,華陰兵工廠潼關分廠,3447,3446,華陰兵工廠
19932,湖南建設廳水利委員會,67,3125,Hunan Construction Bureau 湖南建設廳
19936,湖南建設廳疏河工程處,67,3125,Hunan Construction Bureau 湖南建設廳
19940,湖南建設廳水道測量隊,67,3125,Hunan Construction Bureau 湖南建設廳
19943,湘黔鐵路設計課,NA,8287,Hunan–Guizhou Railway 湘黔鐵路
20013,Shanghai Telephone Bureau 交通部上海電話局,877,15139,Nanjing Ministry of Communications 交通部
20022,浙贛鐵路玉南段,NA,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
20062,首都電話北分局,NA,18629,首都電話局
20091,北洋工學院機械系,NA,2025,Beiyang University/Beiyang Technical Institute 北洋大學/北洋工學院
20096,京滬滬杭甬鐵路工務處,NA,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
20104,北寧鐵路山海關分段,8312,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
20221,北寧鐵路豐台機務段,410,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
20243,京滬鐵路工務處京錫段,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
20246,航委會第四處,NA,20246,航委會第四處
20263,京滬鐵路張華浜廠,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
20285,太原西北實業公司機車廠,726,863,Northwest Industrial Company 太原西北實業公司
20301,山東建設廳小清河工程局,77,778,Shandong Construction Bureau 山東建設廳
20345,河南河務局沁陽西沁河務分局局,66,687,Henan River Bureau 河南河務局
20442,同蒲鐵路平磧工務總段,NA,2848,Datong–Puzhou Railway 同蒲鐵路
20450,廣東工務司水利課,74,20450,廣東工務司水利課
20457,交通部鐵路技術委員會,NA,15915,交通部鐵路
20462,南口機廠機械正,43143,11258,Beijing–Suiyuan Railway Nankou Workshop 平綏鐵路南口機廠
20644,西北實業公司製造廠,726,863,Northwest Industrial Company 太原西北實業公司
20711,Qiqihar–Keshan Railway 齊克鐵路,65,20711,Qiqihar–Keshan Railway 齊克鐵路
20727,西北鍊鋼廠鍊鐵部,NA,5156,太原西北鍊鋼廠
21270,太原西北鍊鋼廠鋼鐵部,726,5156,太原西北鍊鋼廠
21309,Yangtze River Commission 揚子江水利委員會,90,2620,Ministry of Communications 交通部
21343,海軍第三艦隊,NA,16095,海軍部
21391,隴海鐵路汴洛機廠,2496,759,Gansu–Haizhou Railway 隴海鐵路
21412,軍政部營造司,NA,1058,Ministry of War 軍政部
21432,Post & McCord 建築公司,NA,985,American Bridge Co.
21449,隴海鐵路機務處,NA,759,Gansu–Haizhou Railway 隴海鐵路
21483,北寧鐵路號誌工程處,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
21505,漢口交通部,2380,2620,Ministry of Communications 交通部
21597,"Kailan Mining Administration, Shanghai Office",877,3149,Chinese Engineering and Mining Company 開灤礦務局
21622,北寧鐵路號誌所,NA,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
21637,Chinese Engineering and Development Guangzhou 大昌實業公司,350,2048,Chinese Engineering and Development Company 天津大昌實業公司
21820,上海工部局電氣廠,877,6577,上海工部局
21883,廣西容蒼公路梧州工務局,4962,21881,廣西容蒼公路
21914,建委會無綫電管理處,NA,1527,National Construction Commission 建設委員會
21917,湖南廣播電台籌備處,67,61909,湖南廣播電台
21945,山西工專電機工廠,76,3518,Shanxi Polytechnical College 山西工業專校
21953,安徽建設廳蕪宣輕便鐵路,60,1143,Anhui Construction Bureau 安徽建設廳
21977,津浦鐵路工務處津韓總段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
21980,道清鐵路漢孟支路,NA,10434,Daokou–Qinghua Railway 道清鐵路
21992,平漢鐵路道清支線工務段,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
21994,道楚支線新工段,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
21999,浙江水利局鹽平段海塘工程處,NA,788,Zhejiang Water Conservancy 浙江水利局
22013,鐵道部龍烟鐵礦,NA,5538,Ministry of Railways 鐵道部
22028,軍政部軍用無線電台管理局,NA,1058,Ministry of War 軍政部
22056,鐵道部工務司,NA,5538,Ministry of Railways 鐵道部
22083,山西大學電工系,726,1571,Shanxi University 山西大學
22116,實業部工廠,NA,5204,Ministry of Industry 實業部
22139,太原西北實業公司鑄造廠,726,863,Northwest Industrial Company 太原西北實業公司
22150,太原西北實業公司裝造廠,726,863,Northwest Industrial Company 太原西北實業公司
22157,南滿鐵路大連工廠,1940,7421,South Manchuria Railway 南滿鐵路
22189,中國電氣公司製造廠,877,6643,China Electric 上海中國電氣公司
22204,洮昂鐵路工務處,NA,1646,Taonan–Ang'angxi Railroad 洮昂鐵路
22220,江蘇建設廳公路處,71,1025,Jiangsu Construction Bureau 江蘇建設廳
22264,鐵道部新路建設委員會,NA,5538,Ministry of Railways 鐵道部
22298,中央黨部組織部,NA,13658,中央黨部
22330,航空委員會無線電機修造廠,NA,4691,National Aviation Committee 航空委員會
22410,南桐煤礦採煤組,4222,4221,NRC Nantong Coal Mine 資源委員會南桐煤礦
22427,太原兵工廠電氣廠,726,857,Taiyuan Munitions Factory 太原兵工廠
22450,建委會甲種學,NA,1527,National Construction Commission 建設委員會
22470,兵工署研究委員會,NA,2609,Department of War Industries 南京兵工署
22507,航空委員會無綫電修造廠,NA,4691,National Aviation Committee 航空委員會
22602,招商局新豐輪,NA,11892,招商局
22628,交通部電信機料造廠,NA,2620,Ministry of Communications 交通部
22657,京滬鐵路電廠,NA,1403,Nanjing–Shanghai Railway 京滬鐵路
22663,建委會灌溉管理局,NA,1527,National Construction Commission 建設委員會
22678,呼海鐵路機廠,NA,414,Hulan–Hailun Railway 呼海鐵路
22688,交通部北平無線電總台,410,2620,Ministry of Communications 交通部
22701,南通大生副廠,562,18120,南通大生第一紡織公司
22707,上海申新第七紡織廠,877,14769,Sung Sing Cotton Mills 申新紡織廠
22719,浙江大學電機系,NA,2501,Zhejiang University 浙江大學
22723,中央大學工學院,NA,1541,Central University 中央大學
22735,實業部國營鋼鐵籌備委員會,NA,5204,Ministry of Industry 實業部
22737,Bureau of Industrial Research 實業部中央工業試驗所,90,5204,Ministry of Industry 實業部
22767,軍政部上海煉鋼廠,877,1058,Ministry of War 軍政部
22923,河北磁縣怡立煤礦公司,5287,30140,河北磁縣怡立煤礦
22956,上海工部局電氣處,877,6577,上海工部局
22959,上海工部局工務處,877,6577,上海工部局
22993,財政部稅則委員會,NA,2416,Ministry of Finance 財政部
23008,京贛鐵路贛境工程處,NA,3231,Nanjing–Jiangxi Railway 京贛鐵路
23043,湘黔區電廠工程處,NA,22452,湘黔區電廠
23048,湘滇鐵路台運支路,NA,23047,湘滇鐵路
23065,山東全省汽車路管理局濟南車機廠,1177,27156,山東汽車路管理局
23177,Tianshui–Chengdu Railway 天成鐵路,607,15139,Nanjing Ministry of Communications 交通部
23183,CIFRC Minsheng Canal 華洋義賑會綏遠民生渠,96,21508,China International Famine Relief Commission 中國華洋義賑救災總會
23223,平綏鐵路機務處,410,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
23284,江南製造局兵工學校,14716,15068,江南製造局
23304,平漢鐵路張家口機務股,8012,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23320,河南洛潼公路盧閿段,66,11034,河南洛潼公路
23380,平綏鐵路張垣機廠,410,940,Beijing–Suiyuan Railway 京張鐵路/京綏鐵路/平綏鐵路
23418,交通部電政材料司,NA,6381,Chinese Telegraph Administration 交通部電政總局
23431,資委會高坑煤礦,NA,972,National Resources Commission 資源委員會
23470,津浦鐵路工務處徐州分段,4492,15585,津浦鐵路工務處
23483,交通大學電機學院,NA,5535,Shanghai Jiaotong University 南洋大學/交通大學
23486,交通大學工學院,NA,5535,Shanghai Jiaotong University 南洋大學/交通大學
23504,中央電工器材廠籌備委員會,NA,1038,Central Electrical Equipment Factory 資源委員會中央電工器材廠
23521,津浦鐵路機務處電廠,427,1174,Tianjin–Pukou Railway 津浦鐵路
23619,Shanxi–Suiyuan Conscript Highway Headquarters 太原晉綏兵工築路總指揮部,726,33240,晉綏兵工築路
23674,工商部國民製糖公司整理處,NA,18727,工商部
23677,上海申新第九紡織廠,877,14769,Sung Sing Cotton Mills 申新紡織廠
23680,中央軍官學校洛陽分校電廠,NA,2017,中央軍官學校
23696,資源委員會四川油礦探勘處,1434,972,National Resources Commission 資源委員會
23718,京漢鐵路工務處,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23720,京漢鐵路京熱路綫,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23722,京漢鐵路周郾路綫,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23724,京漢鐵路德石路綫,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23726,京漢鐵路滄石路綫,NA,298,Beijing–Hankou Railway 京漢鐵路/平漢鐵路
23737,隴海鐵路西段工程局,2496,759,Gansu–Haizhou Railway 隴海鐵路
23876,經委會中央棉產改進所,NA,15566,National Economic Council 全國經濟委員會
23933,Ministry of Foreign Affairs Wuchang 武昌外交部,1036,9227,Ministry of Foreign Affairs 外交部
23945,Beijing Ministry of Finance 北京財政部,410,2416,Ministry of Finance 財政部
23950,B. T .H. 廠 (British Thomson-Houston),23951,1339,General Electric
24008,河南洛潼公路橋涵工程處,66,11034,河南洛潼公路
24030,軍政部北平製呢廠,410,1058,Ministry of War 軍政部
24111,交通部揚州電話局,90,15139,Nanjing Ministry of Communications 交通部
24134,正太鐵路工務處,NA,1624,Zhengding–Taiyuan Railway 正太鐵路
24141,粵漢鐵路株韶工程局,8091,14331,Guangzhou–Hankou Railway Zhuzhou–Shaoguan Section 粵漢鐵路株韶段
24179,Siemens 西門子洋行,1072,2604,Siemens Co.
24227,鐵道部購料委員會,90,5538,Ministry of Railways 鐵道部
24255,資委會銻業管理處,NA,972,National Resources Commission 資源委員會
24257,Chinese Engineering and Development Mukden 瀋陽大昌實業公司,511,2048,Chinese Engineering and Development Company 天津大昌實業公司
24271,膠濟鐵路工務處,2331,503,Qingdao–Jinan Railway 膠濟鐵路
24305,平綏鐵路南口機廠江南汽車公司,14716,11258,Beijing–Suiyuan Railway Nankou Workshop 平綏鐵路南口機廠
24310,資委會新電廠工程處,NA,4264,資委會新電廠
24316,浙贛鐵路玉山車房,802,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
24344,安徽饅頭山煤礦協記公司,60,5550,安徽饅頭山煤礦
24369,西門子電機廠,NA,2604,Siemens Co.
24483,上海兵工廠礮彈廠,877,1122,Shanghai Munitions Factory 上海兵工廠
24500,京滬鐵路機務處,877,1403,Nanjing–Shanghai Railway 京滬鐵路
24572,山東建設廳濬河工程處,77,778,Shandong Construction Bureau 山東建設廳
24607,津浦鐵路津濟工務總段,NA,1174,Tianjin–Pukou Railway 津浦鐵路
24631,浙贛鐵路理事會,62,678,Zhejiang–Jiangxi Railway 杭江鐵路/浙贛鐵路
24690,交通部國際無線電台,877,2620,Ministry of Communications 交通部
24695,交通部雲南電政管理局,81,2620,Ministry of Communications 交通部
24698,長途電話營業處,NA,2620,Ministry of Communications 交通部
24714,鹽務稽核所山東建坨委員會,77,24715,鹽務稽核所
24732,交通部滬福幹綫工務處,NA,2620,Ministry of Communications 交通部
24751,軍政部華陰兵工廠,3447,1058,Ministry of War 軍政部
24766,太原西北實業公司煤礦第一廠,726,863,Northwest Industrial Company 太原西北實業公司
24776,粵漢鐵路株州機廠,5544,2046,Guangzhou–Hankou Railway 粵漢鐵路
24833,國民革命軍總司令部,NA,5126,國民革命軍
24835,建委會寧波無線電台,1736,1527,National Construction Commission 建設委員會
24837,京滬滬杭甬鐵路杭甬機務段,877,584,Nanjing–Shanghai and Shanghai–Hangzhou–Ningbo Railways 京滬滬杭甬鐵路
24894,長沙市政籌備處,590,22343,長沙市政府
24923,西安煤礦公司,2596,13649,西安煤礦
24985,東京鐵道局大宮工場,24986,24987,東京鐵道局
24989,北寧鐵路皇姑屯機廠,12342,505,Beijing–Mukden/Beijing–Liaoning Railway 京奉鐵路/平奉鐵路/北寧鐵路
